Orthogroup,protA,protB,dist_codon
OG0010240,XP_019329659.1,KAF1523269.1,0.062371512929100086
OG0004056,XP_009271905.1,KAF1498905.1,0.06236715143068724
OG0005958,XP_009278812.1,KAF1536709.1,0.062287100555409064
OG0009560,XP_019327526.1,KAF1525868.1,0.06221164025087105
OG0008999,XP_009289095.1,KAF1504892.1,0.06220250633795254
OG0008919,XP_009288820.1,KAF1509221.1,0.06211329952961211
OG0010200,XP_019329574.1,KAF1510916.1,0.06209835441812582
OG0006086,XP_009279184.1,KAF1547577.1,0.062047457786125776
OG0006471,XP_009280509.2,KAF1525656.1,0.06200166636725199
OG0005960,XP_009278814.1,KAF1536718.1,0.06198943150050961
OG0007672,XP_009284475.1,KAF1502183.1,0.061944070647478776
OG0004641,XP_009274089.1,KAF1544660.1,0.06192965589945158
OG0006744,XP_009281315.1,KAF1534927.1,0.06187022091976084
OG0004405,XP_009273142.1,KAF1502607.1,0.06186695916156245
OG0010138,XP_019329362.1,KAF1554891.1,0.06186615304991756
OG0006846,XP_009281616.1,KAF1551889.1,0.0618646401414741
OG0004312,XP_009272827.1,KAF1555360.1,0.06179971517440922
OG0008768,XP_009288346.1,KAF1525611.1,0.061789010421193925
OG0010064,XP_019329095.1,KAF1526471.1,0.06165439886772368
OG0004134,XP_009272230.1,KAF1507571.1,0.06160045650450067
OG0005607,XP_009277536.1,KAF1503696.1,0.061595179875111074
OG0007107,XP_009282422.1,KAF1537968.1,0.061586199089397595
OG0005064,XP_009275715.1,KAF1539665.1,0.06157565501021602
OG0004631,XP_009274059.1,KAF1556927.1,0.0615018393980195
OG0006830,XP_009281580.1,KAF1499336.1,0.06149340510445489
OG0006353,XP_009280078.1,KAF1541628.1,0.06148616245573133
OG0006749,XP_009281331.1,KAF1534961.1,0.06148110047277791
OG0004044,XP_009271868.1,KAF1499325.1,0.061475503767821134
OG0006514,XP_009280632.1,KAF1517765.1,0.06145721473913799
OG0010376,XP_019330017.1,KAF1502518.1,0.06144770611005712
OG0009538,XP_019327469.1,KAF1527858.1,0.06142847202329866
OG0009349,XP_019326814.1,KAF1542026.1,0.06139161469393779
OG0003834,XP_009271208.1,KAF1511262.1,0.06138279511120834
OG0007325,XP_009283092.1,KAF1549460.1,0.061264728447896266
OG0010255,XP_019329694.1,KAF1518320.1,0.061242327798142614
OG0009836,XP_019328409.1,KAF1517777.1,0.061217057421238515
OG0005070,XP_009275737.1,KAF1499270.1,0.06119921011102096
OG0009929,XP_019328687.1,KAF1498929.1,0.06119799583685744
OG0010002,XP_019328928.1,KAF1508086.1,0.061079128298423574
OG0006022,XP_009278992.1,KAF1547607.1,0.06103883718560187
OG0009540,XP_019327471.1,KAF1535536.1,0.061001037787338334
OG0005071,XP_009275740.1,KAF1499189.1,0.06095225008480966
OG0005859,XP_009278284.2,KAF1559344.1,0.06093060397485912
OG0004334,XP_009272882.1,KAF1534880.1,0.06088885369131
OG0005560,XP_009277372.1,KAF1508066.1,0.06086409838957449
OG0007535,XP_009284000.1,KAF1554820.1,0.06083450294235125
OG0004439,XP_009273262.1,KAF1558976.1,0.06082990967474644
OG0007290,XP_009282970.1,KAF1559320.1,0.06082161878978224
OG0008849,XP_009288637.1,KAF1554209.1,0.060755069317733425
OG0005893,XP_009278424.1,KAF1506295.1,0.0607386092616792
OG0009546,XP_019327491.1,KAF1509243.1,0.060722204185615386
OG0005443,XP_009276947.1,KAF1501044.1,0.060707956269073465
OG0005914,XP_009278490.1,KAF1502732.1,0.06068505949710936
OG0006691,XP_009281154.2,KAF1546406.1,0.06068202121779384
OG0005899,XP_009278444.1,KAF1499293.1,0.0606801242078947
OG0010178,XP_019329509.1,KAF1539536.1,0.060639911124579345
OG0009776,XP_019328235.1,KAF1544789.1,0.06063498491178234
OG0005340,XP_009276607.1,KAF1523142.1,0.060601568907711865
OG0005903,XP_009278458.1,KAF1507220.1,0.06054721317382824
OG0004970,XP_009275347.1,KAF1544664.1,0.06053323681477377
OG0010184,XP_019329516.1,KAF1539804.1,0.060515744806607166
OG0010031,XP_019329017.1,KAF1554518.1,0.0605053857881359
OG0010305,XP_019329827.1,KAF1544825.1,0.060489801789364535
OG0005522,XP_009277211.1,KAF1502116.1,0.06039827994382056
OG0004611,XP_009273994.1,KAF1510878.1,0.06037313134133889
OG0008392,XP_009287021.1,KAF1500707.1,0.060365918972211725
OG0008539,XP_009287682.1,KAF1499202.1,0.06035616826224013
OG0005853,XP_009278274.2,KAF1542123.1,0.06030023618852504
OG0010136,XP_019329350.1,KAF1554938.1,0.06029601379652859
OG0010323,XP_019329861.1,KAF1540221.1,0.06023544668494169
OG0009507,XP_019327333.1,KAF1523143.1,0.06014910094458834
OG0003843,XP_009271242.1,KAF1546462.1,0.06008820257233567
OG0009388,XP_019326987.1,KAF1497660.1,0.06004246166241164
OG0007685,XP_009284512.1,KAF1502042.1,0.060036173941996965
OG0007428,XP_009283412.1,KAF1559185.1,0.06002056592723105
OG0005444,XP_009276954.2,KAF1545396.1,0.06001893584462138
OG0008293,XP_009286625.1,KAF1525571.1,0.060007138772604364
OG0006019,XP_009278975.1,KAF1547714.1,0.06000585520223802
OG0007062,XP_009282225.1,KAF1521859.1,0.059981577254542034
OG0007089,XP_009282306.1,KAF1526547.1,0.059970780679940404
OG0009837,XP_019328410.1,KAF1517748.1,0.059970145625004904
OG0007501,XP_009283739.1,KAF1533442.1,0.05994972808556474
OG0009253,XP_019326451.1,KAF1559312.1,0.059906837472994245
OG0006594,XP_009280854.1,KAF1554719.1,0.059871035232357435
OG0008794,XP_009288408.1,KAF1525511.1,0.059857369139018825
OG0010350,XP_019329933.1,KAF1525466.1,0.05980047414306275
OG0004565,XP_009273814.1,KAF1507568.1,0.059792587286700255
OG0003874,XP_009271351.2,KAF1536058.1,0.05979078450990389
OG0008504,XP_009287459.1,KAF1556975.1,0.05970479464557911
OG0006513,XP_009280629.2,KAF1517677.1,0.05967837075949658
OG0005314,XP_009276523.1,KAF1523215.1,0.059644081114171174
OG0004303,XP_009272782.1,KAF1534884.1,0.05962900220721982
OG0005394,XP_009276777.2,KAF1541103.1,0.059580375169618026
OG0008038,XP_009285666.2,KAF1518447.1,0.05958037291464622
OG0010284,XP_019329781.1,KAF1553216.1,0.05957059885895694
OG0006557,XP_009280736.1,KAF1537850.1,0.059540804692895896
OG0005088,XP_009275786.1,KAF1537871.1,0.05950009464004674
OG0004740,XP_009274440.1,KAF1544639.1,0.0594663704811533
OG0006731,XP_009281270.1,KAF1534936.1,0.05944851942505869
OG0005230,XP_009276266.1,KAF1509105.1,0.05944589363299203
OG0006683,XP_009281131.2,KAF1504642.1,0.05944400327953169
OG0004363,XP_009272967.1,KAF1554606.1,0.05940386705086892
OG0009821,XP_019328384.1,KAF1533116.1,0.05938626014065369
OG0008270,XP_009286547.1,KAF1524004.1,0.05932215110680078
OG0005145,XP_009275989.1,KAF1509146.1,0.059283191279117055
OG0010235,XP_019329645.1,KAF1513558.1,0.05924877233266781
OG0005128,XP_009275906.1,KAF1509265.1,0.059237921684891996
OG0005951,XP_009278798.1,KAF1525566.1,0.059229379067397316
OG0003766,XP_009270971.1,KAF1518731.1,0.059211830721886474
OG0009673,XP_019327867.1,KAF1502709.1,0.05917717646584166
OG0003833,XP_009271206.1,KAF1511327.1,0.059138997895693934
OG0009610,XP_019327682.1,KAF1507671.1,0.059128913624005554
OG0005006,XP_009275546.1,KAF1504901.1,0.059124377509647254
OG0009895,XP_019328580.1,KAF1535026.1,0.059050264254619185
OG0005883,XP_009278394.1,KAF1542111.1,0.05903884326465151
OG0010285,XP_019329782.1,KAF1555872.1,0.05902742440584458
OG0008701,XP_009288164.1,KAF1519318.1,0.05899641703034268
OG0008305,XP_009286654.2,KAF1525451.1,0.05896842783385797
OG0010129,XP_019329334.1,KAF1537912.1,0.05895470742932147
OG0006660,XP_009281079.1,KAF1507208.1,0.058902708646314195
OG0007118,XP_009282453.2,KAF1533163.1,0.058900384166186384
OG0008767,XP_009288332.1,KAF1541696.1,0.05888242665020612
OG0005826,XP_009278189.1,KAF1526421.1,0.05885334019071334
OG0009140,XP_019326085.1,KAF1531916.1,0.05884546618525043
OG0009677,XP_019327875.1,KAF1500675.1,0.05879097474579079
OG0009259,XP_019326462.1,KAF1559281.1,0.05876043217501089
OG0007286,XP_009282950.1,KAF1498222.1,0.058753711602983844
OG0006963,XP_009281978.1,KAF1498148.1,0.058737498367786134
OG0005728,XP_009277867.1,KAF1538461.1,0.05870148435400151
OG0006562,XP_009280770.1,KAF1502752.1,0.058693975018690586
OG0007958,XP_009285376.1,KAF1513560.1,0.058650509185863134
OG0007333,XP_009283107.1,KAF1549610.1,0.058637781486180464
OG0004483,XP_009273381.1,KAF1509055.1,0.05861658696204007
OG0005380,XP_009276733.1,KAF1511381.1,0.05857566718752883
OG0006839,XP_009281600.1,KAF1499182.1,0.0585264852304044
OG0008788,XP_009288398.1,KAF1525739.1,0.05847447224508279
OG0009637,XP_019327755.1,KAF1534574.1,0.058447603924159604
OG0005910,XP_009278484.1,KAF1502706.1,0.05836369315076073
OG0007889,XP_009285186.1,KAF1549328.1,0.05835551300280438
OG0009947,XP_019328736.1,KAF1553233.1,0.05834967826710062
OG0003950,XP_009271605.2,KAF1518112.1,0.05832786810544299
OG0003951,XP_009271606.1,KAF1518456.1,0.05832339905362828
OG0004202,XP_009272494.1,KAF1535464.1,0.05832038205351205
OG0009811,XP_019328351.1,KAF1521449.1,0.05831154143203089
OG0009985,XP_019328854.1,KAF1521897.1,0.05826515726289192
OG0010509,XP_019330442.1,KAF1502150.1,0.05820672518285499
OG0004621,XP_009274023.2,KAF1555357.1,0.05819483013073878
OG0009589,XP_019327626.1,KAF1500683.1,0.05813981157233401
OG0005994,XP_009278915.1,KAF1549220.1,0.058102785043380366
OG0010292,XP_019329792.1,KAF1507758.1,0.058050443039557226
OG0005820,XP_009278172.2,KAF1526448.1,0.05803367057179172
OG0007760,XP_009284773.1,KAF1527732.1,0.05800557816749382
OG0005192,XP_009276123.2,KAF1509040.1,0.05799181713591368
OG0005805,XP_009278123.1,KAF1526442.1,0.05797910809098321
OG0006402,XP_009280234.1,KAF1556977.1,0.057951672968208905
OG0005458,XP_009276989.1,KAF1502739.1,0.057949019184023294
OG0008850,XP_009288643.1,KAF1547624.1,0.057940597989578096
OG0006468,XP_009280501.1,KAF1507497.1,0.05790904107601099
OG0006084,XP_009279180.1,KAF1547598.1,0.05789630822579262
OG0008629,XP_009287951.1,KAF1513625.1,0.057896190647034655
OG0007830,XP_009284988.2,KAF1527825.1,0.05788451678947158
OG0009710,XP_019328019.1,KAF1522020.1,0.057806685435738935
OG0008963,XP_009288990.1,KAF1540475.1,0.0577975031575147
OG0009110,XP_019325946.1,KAF1547202.1,0.05775553003674488
OG0009284,XP_019326567.1,KAF1529615.1,0.05774643744271069
OG0005122,XP_009275881.1,KAF1534164.1,0.05772803678922954
OG0007170,XP_009282609.1,KAF1508097.1,0.05771601268304961
OG0006383,XP_009280182.1,KAF1540897.1,0.05769841865095908
OG0008778,XP_009288372.1,KAF1525609.1,0.05766619590115685
OG0010017,XP_019328972.1,KAF1554717.1,0.057658733410076275
OG0004715,XP_009274377.1,KAF1544915.1,0.0576251173793812
OG0008801,XP_009288434.1,KAF1497636.1,0.05759167583810376
OG0004729,XP_009274410.1,KAF1544935.1,0.057584514683732005
OG0003753,XP_009270877.1,KAF1518767.1,0.057571050393260784
OG0006502,XP_009280603.1,KAF1531586.1,0.057557401594958736
OG0009094,XP_019325898.1,KAF1511308.1,0.057507947932960116
OG0009913,XP_019328644.1,KAF1518369.1,0.05742411314036404
OG0004100,XP_009272080.1,KAF1540737.1,0.057388479801040705
OG0007964,XP_009285396.1,KAF1513569.1,0.057344661866491245
OG0010372,XP_019330011.1,KAF1544957.1,0.05728859887227782
OG0010144,XP_019329383.1,KAF1555060.1,0.05728490558949106
OG0009633,XP_019327742.1,KAF1559029.1,0.05726352536929067
OG0004393,XP_009273064.1,KAF1554201.1,0.057243229047043084
OG0004699,XP_009274291.1,KAF1527879.1,0.057171362073195696
OG0004841,XP_009274741.1,KAF1529749.1,0.0571666665048901
OG0008997,XP_009289092.1,KAF1504696.1,0.057140431548076374
OG0009142,XP_019326095.1,KAF1514474.1,0.05712054040419733
OG0003987,XP_009271719.1,KAF1529682.1,0.05710958517190627
OG0008158,XP_009286058.1,KAF1499410.1,0.05709424740216612
OG0008251,XP_009286444.1,KAF1546477.1,0.0570781491741777
OG0003852,XP_009271285.1,KAF1510903.1,0.057024008055438016
OG0004575,XP_009273906.1,KAF1556937.1,0.057021894864833944
OG0007605,XP_009284255.1,KAF1541025.1,0.05701272724817863
OG0005900,XP_009278449.1,KAF1499285.1,0.05701245849783272
OG0008254,XP_009286447.1,KAF1557782.1,0.05700541475361242
OG0008381,XP_009286931.1,KAF1502514.1,0.05699861274145287
OG0003947,XP_009271600.1,KAF1518505.1,0.05696775585048235
OG0008961,XP_009288984.1,KAF1540476.1,0.05695778361517268
OG0008689,XP_009288118.1,KAF1519316.1,0.056923262718403894
OG0010564,XP_019330594.1,KAF1559285.1,0.05691992004794124
OG0006865,XP_009281675.1,KAF1529422.1,0.05688455170281223
OG0005086,XP_009275783.1,KAF1537855.1,0.056830948477375964
OG0004541,XP_009273657.1,KAF1529676.1,0.056801438115038815
OG0010193,XP_019329551.1,KAF1556235.1,0.05680014977774348
OG0004372,XP_009272982.1,KAF1513633.1,0.05675820879497916
OG0008467,XP_009287340.1,KAF1502197.1,0.056750264018406466
OG0009235,XP_019326410.1,KAF1541923.1,0.056749162363132884
OG0006179,XP_009279528.1,KAF1527522.1,0.05673131119173532
OG0009260,XP_019326463.1,KAF1554227.1,0.056707086209900774
OG0009125,XP_019326033.1,KAF1518356.1,0.0566950706051519
OG0005509,XP_009277180.1,KAF1542012.1,0.056630649075254426
OG0008811,XP_009288467.2,KAF1497655.1,0.056621441142567154
OG0009279,XP_019326555.1,KAF1531643.1,0.05661437241384083
OG0008017,XP_009285585.1,KAF1518275.1,0.056591901553236845
OG0005272,XP_009276388.1,KAF1509234.1,0.05657619298260861
OG0008266,XP_009286511.1,KAF1541339.1,0.05656561137775115
OG0009557,XP_019327523.1,KAF1525475.1,0.05653524598971745
OG0005011,XP_009275554.1,KAF1504802.1,0.056505865166752996
OG0010522,XP_019330482.1,KAF1508970.1,0.05649310327671583
OG0003787,XP_009271051.1,KAF1511334.1,0.056453531640566164
OG0004747,XP_009274456.1,KAF1549477.1,0.05644956372364064
OG0008754,XP_009288302.1,KAF1525685.1,0.05644074123706327
OG0005439,XP_009276941.1,KAF1547159.1,0.0564221750494253
OG0006540,XP_009280683.2,KAF1531584.1,0.056367311380303126
OG0006991,XP_009282044.1,KAF1542676.1,0.056310021244180476
OG0004619,XP_009274016.1,KAF1510914.1,0.056299029710867775
OG0009219,XP_019326357.1,KAF1508554.1,0.05629163317479175
OG0009555,XP_019327517.1,KAF1501983.1,0.05628434296350931
OG0008863,XP_009288691.1,KAF1554176.1,0.05625722812540205
OG0007599,XP_009284236.1,KAF1554824.1,0.056245713142546075
OG0010174,XP_019329501.1,KAF1539645.1,0.056241878483004853
OG0005342,XP_009276613.1,KAF1523164.1,0.05623943771988903
OG0004079,XP_009271994.2,KAF1506974.1,0.05621900891973082
OG0007098,XP_009282336.1,KAF1501007.1,0.05621055095603639
OG0005675,XP_009277732.2,KAF1508537.1,0.056191417069408146
OG0007504,XP_009283745.1,KAF1502206.1,0.05616671581385108
OG0010254,XP_019329693.1,KAF1518209.1,0.05615880284954552
OG0009155,XP_019326149.1,KAF1547846.1,0.056144390846455575
OG0007279,XP_009282928.1,KAF1559218.1,0.056114318299408696
OG0004771,XP_009274535.1,KAF1549530.1,0.05610986077521264
OG0007927,XP_009285292.1,KAF1549260.1,0.05610675860296463
OG0004330,XP_009272875.1,KAF1534923.1,0.05609928057275409
OG0005338,XP_009276603.1,KAF1523137.1,0.05605132253706255
OG0009684,XP_019327898.1,KAF1503338.1,0.05603755609775462
OG0006858,XP_009281649.1,KAF1554533.1,0.056020962054166915
OG0009792,XP_019328299.1,KAF1540894.1,0.05601825267591087
OG0005246,XP_009276322.1,KAF1514866.1,0.0560135019167419
OG0008715,XP_009288199.1,KAF1525510.1,0.05601197438283067
OG0008478,XP_009287384.1,KAF1556928.1,0.055967423972857734
OG0009679,XP_019327879.1,KAF1500714.1,0.05596723490200314
OG0003749,XP_009270858.1,KAF1529420.1,0.055963485534362825
OG0010089,XP_019329180.1,KAF1522345.1,0.055931657607184174
OG0008694,XP_009288136.1,KAF1519338.1,0.05581548706602998
OG0009663,XP_019327826.1,KAF1510019.1,0.055812512345705695
OG0009882,XP_019328553.1,KAF1519376.1,0.05577652056016002
OG0007822,XP_009284963.1,KAF1517715.1,0.055775583366689516
OG0007839,XP_009285009.2,KAF1517699.1,0.0557418519189573
OG0009430,XP_019327118.1,KAF1539698.1,0.05571131214158424
OG0003707,XP_009270629.1,KAF1498992.1,0.055705338337060074
OG0005680,XP_009277744.1,KAF1533849.1,0.055682120867901815
OG0009981,XP_019328823.1,KAF1522012.1,0.05563019508341415
OG0009802,XP_019328327.1,KAF1502446.1,0.05562700790690232
OG0010524,XP_019330484.1,KAF1511253.1,0.055552210928789224
OG0006085,XP_009279183.1,KAF1547597.1,0.055535340359121436
OG0006043,XP_009279058.1,KAF1519332.1,0.0555049648975158
OG0008604,XP_009287870.1,KAF1535493.1,0.055461037195603656
OG0005649,XP_009277661.1,KAF1508094.1,0.05544109410050812
OG0008676,XP_009288095.1,KAF1513507.1,0.05540583176302923
OG0006474,XP_009280522.1,KAF1549238.1,0.055396761745928565
OG0009016,XP_009289156.1,KAF1543473.1,0.055378425691929155
OG0007907,XP_009285245.1,KAF1549288.1,0.05536042404501798
OG0003752,XP_009270869.1,KAF1529465.1,0.05534751682227113
OG0009971,XP_019328799.1,KAF1542670.1,0.05533838991044402
OG0010555,XP_019330575.1,KAF1525776.1,0.055329862116128205
OG0009562,XP_019327529.1,KAF1525852.1,0.055304308732408436
OG0004589,XP_009273955.1,KAF1497933.1,0.05528090764365479
OG0005355,XP_009276640.1,KAF1523272.1,0.05526962881442813
OG0006368,XP_009280119.1,KAF1508615.1,0.05526691948114179
OG0009112,XP_019325956.1,KAF1519756.1,0.05525875658729642
OG0004099,XP_009272078.1,KAF1540735.1,0.05524978700203874
OG0007723,XP_009284639.2,KAF1539742.1,0.055246405215689805
OG0008310,XP_009286666.2,KAF1525620.1,0.055235213780598175
OG0004551,XP_009273721.1,KAF1508982.1,0.055223110222476834
OG0007009,XP_009282091.1,KAF1542709.1,0.05519575108061495
OG0004362,XP_009272962.1,KAF1554583.1,0.055177413807128005
OG0005599,XP_009277509.1,KAF1547864.1,0.05516890060418812
OG0009889,XP_019328566.1,KAF1511708.1,0.055152060597502196
OG0010142,XP_019329379.1,KAF1554897.1,0.05512319759706933
OG0007050,XP_009282201.2,KAF1502647.1,0.05511773926488165
OG0009381,XP_019326961.1,KAF1538383.1,0.055097484638517706
OG0008698,XP_009288156.1,KAF1519399.1,0.05509743648289793
OG0008094,XP_009285802.1,KAF1537486.1,0.05504391777941788
OG0009595,XP_019327643.1,KAF1497637.1,0.05502531450327968
OG0009632,XP_019327740.1,KAF1526563.1,0.05500989508136878
OG0008984,XP_009289062.1,KAF1545313.1,0.05500867869977076
OG0007204,XP_009282697.1,KAF1554680.1,0.05497387282239034
OG0004140,XP_009272299.1,KAF1542183.1,0.05494215003467315
OG0005818,XP_009278162.1,KAF1526576.1,0.05492285318466131
OG0005375,XP_009276725.1,KAF1497542.1,0.05491522135327471
OG0006923,XP_009281848.1,KAF1502476.1,0.05491213790164683
OG0007083,XP_009282290.1,KAF1507721.1,0.05488388760763783
OG0010330,XP_019329891.1,KAF1558355.1,0.05483887215482851
OG0008428,XP_009287154.1,KAF1500781.1,0.0548312273793331
OG0007474,XP_009283617.1,KAF1518340.1,0.05475898282746321
OG0009421,XP_019327091.1,KAF1499271.1,0.05474234428561652
OG0006199,XP_009279600.1,KAF1531587.1,0.05473996407404446
OG0005647,XP_009277659.1,KAF1507239.1,0.05470637888950613
OG0009745,XP_019328125.1,KAF1548299.1,0.05468144748653078
OG0005556,XP_009277365.1,KAF1525444.1,0.05467737340758807
OG0005039,XP_009275617.1,KAF1504775.1,0.054660806280393916
OG0009742,XP_019328119.1,KAF1523566.1,0.05465884938580235
OG0005111,XP_009275861.1,KAF1537856.1,0.0546510290934856
OG0004162,XP_009272360.1,KAF1507736.1,0.05462053883361588
OG0008462,XP_009287319.1,KAF1502071.1,0.054614019150445406
OG0008761,XP_009288315.1,KAF1525521.1,0.05461146755772786
OG0006730,XP_009281267.1,KAF1535031.1,0.05456317460225108
OG0007603,XP_009284252.1,KAF1554908.1,0.05455762152050976
OG0004360,XP_009272958.1,KAF1554723.1,0.054541454585966515
OG0006939,XP_009281902.1,KAF1549184.1,0.05453749634767714
OG0008827,XP_009288539.1,KAF1497694.1,0.05449315307574566
OG0006522,XP_009280649.1,KAF1517624.1,0.05449074670732795
OG0005467,XP_009277022.1,KAF1518449.1,0.054460554840667
OG0006455,XP_009280454.1,KAF1546053.1,0.05445785612657512
OG0007989,XP_009285475.2,KAF1519097.1,0.05445758537047828
OG0005286,XP_009276448.1,KAF1523157.1,0.0544567064723767
OG0008704,XP_009288174.1,KAF1519307.1,0.05441641099956771
OG0008072,XP_009285755.2,KAF1518260.1,0.05439751195046807
OG0009270,XP_019326510.1,KAF1542217.1,0.05438207738651423
OG0007020,XP_009282122.1,KAF1522009.1,0.05437664924298958
OG0010046,XP_019329052.1,KAF1559152.1,0.054348138340159405
OG0005275,XP_009276395.1,KAF1509135.1,0.054345325828172204
OG0009682,XP_019327894.1,KAF1500768.1,0.05433352642114091
OG0004283,XP_009272735.1,KAF1498838.1,0.054246958759099406
OG0007633,XP_009284349.1,KAF1523476.1,0.05419121533563692
OG0003869,XP_009271338.1,KAF1547209.1,0.0541900837680997
OG0007037,XP_009282167.1,KAF1521894.1,0.05418955560352877
OG0005327,XP_009276568.2,KAF1523127.1,0.05416771404692458
OG0009964,XP_019328775.1,KAF1498184.1,0.05415777823230383
OG0009148,XP_019326110.1,KAF1499173.1,0.0541539849232936
OG0008201,XP_009286240.1,KAF1510964.1,0.0541463462346498
OG0004792,XP_009274589.1,KAF1542003.1,0.054141009918970535
OG0008663,XP_009288070.1,KAF1554248.1,0.05411051749822479
OG0010464,XP_019330328.1,KAF1519479.1,0.05408090826798262
OG0004179,XP_009272435.1,KAF1535430.1,0.054054469340978996
OG0007770,XP_009284820.1,KAF1539579.1,0.05402114684579438
OG0004955,XP_009275291.1,KAF1525706.1,0.05402020302983763
OG0007328,XP_009283098.1,KAF1546639.1,0.053962929315156526
OG0007264,XP_009282899.1,KAF1504613.1,0.05394677523773378
OG0007625,XP_009284319.1,KAF1554861.1,0.05390700813576592
OG0006797,XP_009281466.1,KAF1546405.1,0.05386521675407437
OG0003827,XP_009271190.1,KAF1511301.1,0.05385927716379318
OG0007316,XP_009283068.1,KAF1549483.1,0.05385241588705739
OG0009115,XP_019326008.1,KAF1502092.1,0.05380377590318088
OG0003888,XP_009271445.1,KAF1519761.1,0.05375832454705009
OG0009100,XP_019325918.1,KAF1550009.1,0.05375252253887213
OG0008028,XP_009285650.1,KAF1518267.1,0.05373951911982738
OG0009014,XP_009289152.2,KAF1502616.1,0.05370376483716242
OG0009198,XP_019326297.1,KAF1503331.1,0.05370094770227997
OG0009573,XP_019327558.1,KAF1511785.1,0.053689138758947354
OG0007930,XP_009285298.1,KAF1549209.1,0.053674232657528353
OG0010362,XP_019329983.1,KAF1545334.1,0.053659849291155706
OG0005510,XP_009277182.1,KAF1545027.1,0.05364129163643028
OG0008233,XP_009286382.1,KAF1540240.1,0.05358820292889205
OG0008227,XP_009286367.1,KAF1540299.1,0.05355192385899282
OG0005252,XP_009276335.1,KAF1509298.1,0.05355123327157183
OG0005739,XP_009277900.1,KAF1538407.1,0.05355052957036706
OG0005738,XP_009277899.1,KAF1538353.1,0.053546070820374235
OG0005095,XP_009275801.1,KAF1537864.1,0.05349184089877833
OG0004398,XP_009273113.1,KAF1544256.1,0.05344375243577581
OG0003786,XP_009271050.2,KAF1513566.1,0.053443311273655224
OG0009930,XP_019328688.1,KAF1499299.1,0.05343719916814598
OG0009432,XP_019327125.1,KAF1537861.1,0.05341201170385095
OG0004813,XP_009274662.2,KAF1531426.1,0.05339023025665561
OG0009741,XP_019328117.1,KAF1529419.1,0.05338539126015656
OG0010335,XP_019329897.1,KAF1498200.1,0.05330296686696755
OG0008940,XP_009288894.1,KAF1511278.1,0.053279852172451805
OG0008995,XP_009289090.1,KAF1504873.1,0.05325148897798237
OG0009890,XP_019328567.1,KAF1504834.1,0.05324764168009286
OG0009611,XP_019327684.1,KAF1527616.1,0.05324460685065346
OG0010479,XP_019330369.1,KAF1525670.1,0.05324070641740936
OG0006879,XP_009281738.1,KAF1549308.1,0.053226289003210775
OG0004881,XP_009275068.1,KAF1506981.1,0.05321763877726085
OG0004567,XP_009273823.1,KAF1531404.1,0.053215690782081985
OG0006810,XP_009281519.2,KAF1541801.1,0.05320222376275703
OG0008193,XP_009286210.1,KAF1552216.1,0.05313542853482042
OG0003683,XP_009270568.2,KAF1499084.1,0.053121150345397945
OG0010550,XP_019330556.1,KAF1504799.1,0.05311824847890195
OG0005784,XP_009278029.1,KAF1557945.1,0.05311478659992484
OG0006671,XP_009281099.1,KAF1521915.1,0.053109913756358366
OG0005904,XP_009278461.1,KAF1507209.1,0.05310966965623734
OG0008147,XP_009286012.1,KAF1557580.1,0.05307507785795749
OG0004927,XP_009275201.1,KAF1544638.1,0.053055396370725226
OG0007502,XP_009283742.1,KAF1500321.1,0.05303075487943366
OG0004810,XP_009274656.1,KAF1531403.1,0.052949948020650256
OG0004937,XP_009275223.1,KAF1499404.1,0.05293453443501266
OG0010439,XP_019330255.1,KAF1510569.1,0.05291584829375261
OG0006174,XP_009279509.1,KAF1540463.1,0.052880671841106196
OG0005615,XP_009277559.1,KAF1547650.1,0.05285773902570565
OG0009087,XP_019325880.1,KAF1511263.1,0.052804178709940246
OG0008405,XP_009287068.2,KAF1527728.1,0.05279281392141674
OG0006437,XP_009280367.1,KAF1502502.1,0.052786310325908636
OG0004145,XP_009272316.1,KAF1556976.1,0.05276490085236333
OG0009428,XP_019327111.1,KAF1498950.1,0.05276224500300469
OG0005683,XP_009277751.1,KAF1507204.1,0.05275588163567839
OG0008864,XP_009288696.2,KAF1501958.1,0.05274733677610912
OG0004412,XP_009273172.1,KAF1554167.1,0.05274406415828551
OG0009282,XP_019326565.1,KAF1529599.1,0.052739954825083375
OG0010393,XP_019330067.1,KAF1527752.1,0.05273793611804823
OG0003948,XP_009271602.1,KAF1518305.1,0.05273597318355022
OG0005084,XP_009275772.1,KAF1537826.1,0.05273015094364267
OG0007010,XP_009282092.1,KAF1542704.1,0.05272889788062822
OG0006819,XP_009281555.1,KAF1541805.1,0.052692473019674696
OG0007766,XP_009284801.1,KAF1497935.1,0.05268899664270852
OG0009600,XP_019327652.1,KAF1507191.1,0.052644443833126005
OG0007076,XP_009282258.1,KAF1521980.1,0.052643894957776
OG0006698,XP_009281178.1,KAF1502725.1,0.0526374424711648
OG0006941,XP_009281907.1,KAF1549296.1,0.052625953247563965
OG0004287,XP_009272744.1,KAF1506926.1,0.05261185166707757
OG0006761,XP_009281363.1,KAF1535040.1,0.05260421928669828
OG0005584,XP_009277470.1,KAF1547878.1,0.05258031055125254
OG0008776,XP_009288368.1,KAF1539887.1,0.05254868795301407
OG0006203,XP_009279620.1,KAF1544647.1,0.052519192119001135
OG0009703,XP_019327991.1,KAF1547570.1,0.052486409799612534
